measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.06367170012942391,0.15580224173027524,0.014808882605565272
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.09783251796505969,0.23932983797729399,0.02237194272758932
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,1260.594943088474,2161.904111475519,479.4360602045177
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.17565015637975173,0.29618343497846333,0.06587527478495046
Deaths,Southeast Asia,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.2700560909012993,0.46314272197389716,0.10270914457163977
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,1990,1900.1721627962775,2553.155898418704,1257.6327280020623
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.2200774838859239,0.2736481464053847,0.17093812863302132
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,0.9992157708231264,1.3425907867820754,0.661332946733468
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,1454.1776813844185,1946.9145267171164,960.1644708333004
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.1686107310274756,0.2174715754218645,0.12043299509188775
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.7646871695457518,1.023795494760625,0.5049076608031198
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,690.5967331737338,1668.2243681417622,149.28585243541164
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.08027278081243364,0.1845967417193026,0.018950724948962955
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.36315401339773584,0.8772447731608016,0.07850276992518483
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,1341.7065277386644,2302.1503227097314,524.8455764618924
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.15579816324701526,0.2562096587534267,0.05963823707668134
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.7055436073539322,1.2105981522600249,0.2759928744960268
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,290.13007750938283,413.7746298580538,178.38936906247991
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.03359409621659008,0.045050718604439696,0.022787433271411126
Deaths,Eastern Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.15256646461491816,0.21758561872216797,0.09380701096689377
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,289.8434249478153,801.8517081868055,40.21051758153188
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.0818243157702514,0.22838525679500288,0.01139844612559196
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.5850419902133085,1.6185184097172862,0.08116396374229347
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,9.378660961601165,13.712891207946136,5.923817848791469
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.002646156176016789,0.0038517373833905216,0.0016783055582060957
Deaths,Southern Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.018930601843042967,0.02767914147205448,0.01195708401714497
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,6841.701210684907,7599.486622120892,6037.850526593192
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5466966441831277,0.6050392033018847,0.4845587238568594
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,2.435423988339238,2.7051710457147435,2.1492791862215332
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,3278.490252720138,4070.91902095248,2477.8821960531186
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.2620238948004902,0.32498663620820073,0.19604637369603223
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,1.1670363205194232,1.449115290613755,0.8820457887172696
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,3221.5936599120437,5807.621496253829,1050.3727319547684
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.257391684258777,0.458532700067968,0.08536069677627474
Deaths,High-income North America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,1.1467829766927138,2.0673251098837806,0.3738986648678821
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,1144.0949809062251,2961.873279805505,188.79090726301175
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.09147097385335833,0.237169073431328,0.014913811677285824
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.40726074928352546,1.0543309352349242,0.06720344694541819
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Smoking,Number,1990,12977.850038267212,14191.569781071812,11826.783140335418
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5000471581484713,0.5447810000346837,0.4578651877295652
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,3.3744447175877816,3.690030901945161,3.075149256331652
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,9613.309302637688,11521.7907087209,7650.030953336406
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.37042810379843283,0.4420001666990717,0.29266157506862517
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,2.499611314599115,2.9958464367790176,1.9891281270588494
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,5690.243208789317,10434.99189299405,1788.0117864429774
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.21923283882178715,0.4067971334652277,0.0688384750292467
Deaths,Western Europe,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,1.4795525515451722,2.7132616856841594,0.4649111301144913
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,2306.035576185054,5515.951437162514,526.7624398965881
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.08886827080946931,0.21205195385779457,0.020346909167398213
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.5996054466403854,1.4342339551404628,0.13696650273283853
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,202.44316493403048,442.93397379107574,55.89659788348605
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.10664286297456417,0.23556175004258137,0.02990916382296135
Deaths,Western Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.1051213659552702,0.22999948834077272,0.02902506846145821
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,86.68026252071185,105.75951365767871,66.28461850202048
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.21049423657133048,0.25013827777851333,0.17281991437841074
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,0.22704734003802055,0.277022883426928,0.17362368177787482
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,63.71861806073023,86.3747949072879,41.756723324847535
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.15463355681578142,0.20554402593062585,0.10457367819627376
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.16690238724335385,0.22624720853081517,0.1093761449712364
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,78.43783006968499,153.03622502252398,24.66903697948784
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.19074567824046745,0.36677323837099374,0.06190867997734199
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.2054573920034086,0.4008578978694435,0.0646172388570459
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,34.095413279336896,81.65675603580458,6.952515578723061
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.08285266541938982,0.19684436226567756,0.01727066543887021
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.08930836925788851,0.21388893751484647,0.018211183524562857
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,1.4612274713439515,2.1498112747446974,0.9061932319813392
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.0035450996859715304,0.005021274368532491,0.0022713260532718715
Deaths,Andean Latin America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.0038274896834772855,0.005631142745995937,0.002373651819901415
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,588.6778934055918,883.9537265924872,335.3556321012421
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.04702988903782519,0.07029397023741965,0.02693620347501135
Deaths,High-income North America,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.20955025933695576,0.3146588902425472,0.11937574090030609
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,73.25827277498853,107.48312246126208,44.60423838971748
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.0028222160196239086,0.004123908228986548,0.0017177675932826613
Deaths,Western Europe,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.019048300824577258,0.027947298955511242,0.011597802114556176
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Number,1990,514.3683717574264,716.8279890435488,231.05911044812902
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.20340443311758352,0.2569781835873978,0.1517497483205824
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,0.9264598937710142,1.2911221199552447,0.41617449803377776
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,384.7212701385422,583.9619538901637,164.9563369870844
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.15214982309703545,0.215437465664059,0.0951764246777648
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.6929446805724142,1.0518090914472789,0.2971128063721257
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,286.4166616655155,654.2375185026756,70.67322455430799
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.11364786713489682,0.2367357797167224,0.03191258103144883
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.5158823219131004,1.1783866488953683,0.12729380675046115
Deaths,Global,Both,All Ages,Esophageal cancer,Smoking,Number,2019,203327.78193852634,236511.82502233106,170461.73465764485
Deaths,Global,Both,All Ages,Esophageal cancer,Smoking,Percent,2019,0.4079269506961801,0.44548624875176246,0.3697228892988809
Deaths,Global,Both,All Ages,Esophageal cancer,Smoking,Rate,2019,2.627834721714489,3.056709614221088,2.2030696483595693
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,766.5096046663463,1137.2534482896847,439.1229848695212
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.016156232576193544,0.023920766368923388,0.009250285265845818
Deaths,High SDI,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.09324792526206016,0.1383498966021407,0.05342047513128012
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Smoking,Number,1990,361.3391169868809,406.15316341898244,315.67451101475604
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.3536277787811542,0.3955706111699983,0.31150991060846595
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,1.024383394718124,1.1514296038248955,0.8949258799207723
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,195.3229715870272,249.368012328762,145.7627561237346
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.1911556939651343,0.24390377392835477,0.142370282655026
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.5537335962107166,0.706949342029644,0.4132321686802661
Deaths,Caribbean,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,196.29725433439378,370.14567166016593,65.60147827030566
Deaths,Caribbean,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.19218345483237725,0.36076274956895654,0.0635634601341
Deaths,Caribbean,Both,All Ages,Esophageal cancer,High body-mass index,Rate,1990,0.5564956527422236,1.0493496603336945,0.18597783038115623
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,73.60651421791037,209.77175040785042,10.379322049134517
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.07208293571317348,0.20698536857812994,0.010213932402605116
Deaths,Caribbean,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.20867181925019304,0.594695364262371,0.02942500453376353
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Number,1990,296.3531215023931,708.4026453102856,63.06393290220703
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Percent,1990,0.11744275350813564,0.26047540394838703,0.0264862509425005
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Diet low in fruits,Rate,1990,0.5337794789515097,1.2759467252601282,0.11358825267140371
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Number,1990,51.19121744094592,83.57833298494636,21.591314263511666
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Percent,1990,0.02022837122659825,0.029542608502551818,0.01271211296166714
Deaths,Central Sub-Saharan Africa,Both,All Ages,Esophageal cancer,Chewing tobacco,Rate,1990,0.09220358886046343,0.1505379757978361,0.03888941820159802
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Number,1990,3163.7546938570526,3476.1190528765146,2834.679096449768
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Percent,1990,0.5098406972845585,0.5580535127647633,0.4625386613048895
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Smoking,Rate,1990,2.0694226745201765,2.27374126107872,1.8541732102591901
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Number,1990,1232.3650939049926,1573.1422445285125,908.5253677221166
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Percent,1990,0.19862146134839923,0.2528159867235479,0.14714670988570155
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,Alcohol use,Rate,1990,0.80609418725351,1.0289976771568112,0.5942695241168647
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Number,1990,1202.7110060357352,2268.2884380422006,356.93160575489753
Deaths,Tropical Latin America,Both,All Ages,Esophageal cancer,High body-mass index,Percent,1990,0.19386268050462027,0.36950939103872815,0.05874883636082392
